P(topic 1),P(topic 2),P(topic 3)
0.05133194,0.89733577,0.051332306
0.052783493,0.89444935,0.052767143
0.058224928,0.8868693,0.05490579
0.07842208,0.8556625,0.06591545
0.06835119,0.8628139,0.068834916
0.080453135,0.8393684,0.0801785
0.060266353,0.87962073,0.06011289
0.10419831,0.79164,0.10416171
0.051997416,0.8960335,0.05196913
0.064995855,0.87000936,0.0649948
0.09296238,0.81407374,0.092963874
0.05833206,0.88291824,0.058749698
0.09033555,0.81940806,0.09025643
0.051480226,0.8969556,0.05156417
0.089727655,0.82056344,0.089708954
0.083334126,0.8333368,0.08332907
0.11028819,0.77959824,0.1101136
0.10589314,0.7883646,0.10574226
0.054835647,0.89037764,0.05478675
0.06826908,0.8638982,0.06783276
0.08305463,0.83389103,0.08305427
0.1126963,0.77461493,0.11268878
0.077878006,0.8442698,0.077852145
0.077889785,0.8443277,0.07778259
0.29779413,0.59809244,0.10411343
0.08584408,0.82830894,0.08584698
0.069535464,0.8610618,0.06940272
0.09649912,0.80704623,0.096454665
0.053287543,0.8934632,0.053249262
0.09109857,0.81782913,0.09107231
0.052396126,0.89521676,0.052387178
0.06393984,0.870821,0.0652392
0.055596445,0.88881415,0.055589423
0.053632982,0.89267635,0.053690698
0.12248234,0.75504154,0.12247608
0.06023057,0.87954146,0.06022801
0.09218898,0.815624,0.092187025
0.05462478,0.8907713,0.054603837
0.07174846,0.8565178,0.071733736
0.113862,0.7722947,0.11384328
0.10080028,0.7984076,0.100792095
0.0634388,0.8731354,0.063425794
0.076876275,0.8463399,0.07678388
0.07281494,0.85444206,0.072742954
0.11019832,0.77962536,0.110176355
0.09964619,0.80069935,0.099654526
0.09852634,0.80295455,0.09851908
0.09452519,0.8111236,0.09435123
0.09986808,0.8002655,0.099866435
0.053402223,0.8932528,0.053345025
0.06496063,0.8701783,0.06486107
0.06009397,0.87950665,0.060399394
0.07292681,0.8541016,0.07297154
0.06703259,0.86608565,0.066881776
0.056032933,0.887669,0.05629797
0.055876017,0.8882706,0.055853426
0.018302167,0.948048,0.03364974
0.09512723,0.80976784,0.09510499
0.05214985,0.8957121,0.052138045
0.09899455,0.8020134,0.09899203
0.0675918,0.8648193,0.06758896
0.08080917,0.83846915,0.08072172
0.10883732,0.7823263,0.10883646
0.09174765,0.8165337,0.09171869
0.0549803,0.89007825,0.05494143
0.074560344,0.8509904,0.07444922
0.050283004,0.89952403,0.05019292
0.05525176,0.88961816,0.05513006
0.085928686,0.8279999,0.086071394
0.46314952,0.45750526,0.07934521
0.09910502,0.8018091,0.09908594
0.12657493,0.7468567,0.12656839
0.062302787,0.8754679,0.062229306
0.09733542,0.80542374,0.097240865
0.097097315,0.8058107,0.09709202
0.117647186,0.7647209,0.117631905
0.07533838,0.8492987,0.075362936
0.09808773,0.80381995,0.09809228
0.08212206,0.8360362,0.08184178
0.061782446,0.8764417,0.061775856
0.056778315,0.8864754,0.05674632
0.11607209,0.7678593,0.116068624
0.055996828,0.8879996,0.056003567
0.0723634,0.8552931,0.07234344
0.42585996,0.4827998,0.091340296
0.096860014,0.8062888,0.096851185
0.052164286,0.89571714,0.052118544
0.093993425,0.8120239,0.093982674
0.1016299,0.7967351,0.101635
0.055040874,0.89004713,0.054911964
0.047937553,0.90412545,0.04793699
0.05302575,0.8941404,0.05283389
0.05570596,0.8886331,0.055661
0.07707171,0.84585595,0.077072255
0.059744276,0.8805149,0.059740797
0.049185995,0.9016339,0.049180023
0.08265804,0.8346896,0.082652375
0.058108084,0.8837967,0.058095176
0.0891012,0.82180065,0.089098126
0.10009927,0.80000466,0.09989607
0.09732005,0.80540186,0.0972781
0.07036973,0.85891277,0.07071751
0.053097628,0.8938413,0.05306104
0.07765722,0.844789,0.07755371
0.05829342,0.8834465,0.058260057
0.10908322,0.7820079,0.108908914
0.051360283,0.89731055,0.05132918
0.05446655,0.891376,0.054157455
0.05596632,0.8881577,0.05587597
0.11181856,0.7763794,0.11180201
0.06168659,0.87710327,0.06121011
0.05239545,0.89525384,0.052350737
0.053923957,0.89019287,0.05588312
0.050891615,0.8982431,0.050865266
0.05643215,0.88714194,0.056425862
0.0770186,0.8459631,0.07701834
0.06132691,0.8773563,0.06131675
0.069235474,0.86160254,0.06916192
0.101381116,0.7972075,0.10141135
0.08179476,0.62260824,0.29559702
0.09974215,0.8005171,0.09974074
0.072036885,0.85596865,0.07199438
0.07317937,0.8538798,0.07294084
0.053138234,0.8938353,0.053026445
0.05551615,0.88896555,0.055518307
0.06262201,0.8747452,0.06263286
0.10074796,0.79850674,0.100745305
0.061132193,0.8780222,0.060845632
0.051712323,0.89666456,0.051623102
0.1096157,0.7807612,0.10962315
0.09947973,0.8010426,0.09947759
0.058951307,0.8822438,0.058804844
0.079604015,0.8408874,0.0795086
0.04799151,0.9040506,0.04795787
0.10417136,0.7916692,0.10415946
0.05239296,0.8949178,0.052689217
0.08553282,0.8289958,0.08547137
0.08337401,0.8332886,0.083337404
0.066898055,0.8662129,0.066889144
0.05432216,0.891347,0.05433084
0.09068458,0.81863546,0.090679936
0.096195124,0.80781114,0.09599375
0.3778744,0.51080424,0.111321315
0.06349603,0.8732495,0.06325455
0.050367482,0.89934635,0.05028616
0.09417934,0.8116439,0.09417676
0.08473621,0.8305479,0.0847159
0.08728329,0.8254507,0.08726597
0.09338673,0.81322557,0.09338772
0.054069094,0.8918841,0.054046877
0.054194655,0.89164317,0.054162186
0.065347806,0.86931586,0.065336324
0.07299663,0.85401183,0.07299151
0.12610553,0.26701686,0.60687757
0.060378443,0.8793113,0.060310215
0.116081916,0.7680205,0.11589756
0.056164723,0.88761395,0.05622132
0.10539125,0.7892208,0.105387956
0.056845654,0.8863187,0.056835696
0.09087007,0.8182625,0.09086741
0.10236798,0.7952461,0.10238583
0.09287287,0.81425726,0.09286981
0.106721245,0.78655994,0.10671878
0.27982652,0.6614971,0.058676362
0.053265497,0.8949826,0.051751923
0.09942247,0.80105186,0.099525645
0.10089292,0.7982803,0.10082673
0.072114006,0.8559735,0.07191258
0.085852034,0.82829005,0.08585794
0.051106464,0.8978292,0.0510644
0.057305604,0.88543093,0.057263494
0.06744206,0.8651893,0.06736854
0.05282292,0.89440584,0.052771233
0.06068505,0.87884146,0.06047351
0.06674961,0.8665668,0.06668363
0.37724826,0.5438846,0.07886721
0.06187344,0.8762596,0.061866917
0.09845359,0.8031037,0.0984427
0.09303514,0.813948,0.09301691
0.1065635,0.786872,0.1065645
0.059610706,0.88083595,0.05955324
0.104555,0.7909044,0.10454062
0.05749542,0.8850161,0.05748847
0.05624038,0.88753384,0.056225765
0.10441685,0.7911713,0.10441177
0.05627875,0.88369036,0.06003083
0.062442593,0.8751029,0.062454477
0.05976133,0.88052785,0.059710816
0.122337654,0.7553252,0.12233716
0.089332215,0.8213413,0.08932652
0.0997784,0.8004406,0.09978103
0.08892559,0.8262198,0.08485462
0.47044364,0.42385525,0.10570108
0.10439697,0.79120696,0.10439606
0.051002294,0.89802617,0.050971508
0.09792226,0.8043481,0.097729646
0.07302777,0.8541398,0.072832406
0.105782,0.7884381,0.10577997
0.103808485,0.79238915,0.103802346
0.05024163,0.89953536,0.05022302
0.10355153,0.79309535,0.10335315
0.096083835,0.8079082,0.09600799
0.06593187,0.86814636,0.06592184
0.05673091,0.88657975,0.056689296
0.04798442,0.90404105,0.047974534
0.05495582,0.8900778,0.054966353
0.06946402,0.86113626,0.06939963
0.07521082,0.849582,0.07520713
0.107109435,0.78581375,0.10707683
0.10623813,0.7875278,0.10623404
0.09297981,0.8140395,0.0929807
0.21367279,0.73313403,0.05319315
0.05359903,0.8926897,0.053711277
0.05172107,0.8966101,0.051668886
0.05960658,0.8809838,0.05940955
0.059272666,0.88180137,0.05892597
0.07265987,0.8546762,0.07266396
0.10667643,0.7866407,0.10668293
0.10396314,0.7920622,0.10397464
0.09839245,0.8034151,0.098192394
0.020502213,0.9592732,0.020224525
0.075512245,0.84900457,0.07548324
0.10513789,0.7897089,0.10515319
0.07422749,0.8516694,0.07410321
0.064833544,0.87031996,0.064846486
0.08787929,0.82432514,0.08779558
0.07449834,0.8511116,0.07438997
0.044887405,0.9087565,0.04635605
0.082073316,0.83594686,0.08197981
0.06240964,0.8752226,0.062367827
0.059929118,0.88022935,0.05984155
0.06563822,0.86876464,0.06559709
0.099278525,0.8016114,0.099110015
0.085733175,0.8285338,0.08573305
0.0992942,0.80133533,0.09937049
0.04880054,0.9021482,0.049051262
0.05140861,0.8972972,0.051294193
0.054988835,0.8900076,0.055003572
0.05628913,0.8875166,0.056194246
0.09107221,0.5125527,0.3963751
0.08374306,0.832521,0.083735906
0.08258742,0.8348236,0.082589
0.07271896,0.8554252,0.071855925
0.056693643,0.8899523,0.05335402
0.056484576,0.88705397,0.0564614
0.052497916,0.89526385,0.052238215
0.08045391,0.83910483,0.08044127
0.10838406,0.783233,0.108382985
0.09500157,0.81001306,0.09498543
0.101586536,0.79683346,0.10158
0.045487832,0.90901405,0.04549812
0.07951604,0.8409708,0.07951322
0.10560799,0.78879434,0.10559764
0.099366546,0.80129,0.099343464
0.09762489,0.8047541,0.09762103
0.08143756,0.8371168,0.08144571
0.06146265,0.8771744,0.06136294
0.10037267,0.7992404,0.10038696
0.052473858,0.89512914,0.05239699
0.071305566,0.8574064,0.07128808
0.099380985,0.8012053,0.0994138
0.05520883,0.8895806,0.055210494
0.0512276,0.8976415,0.051130924
0.09963701,0.8007002,0.09966283
0.09810394,0.8039913,0.097904764
0.07081306,0.85841656,0.0707704
0.0765553,0.8468905,0.076554134
0.0880184,0.8240725,0.087909095
0.09590417,0.8081915,0.09590436
0.07814662,0.84370685,0.07814661
0.07445833,0.85109425,0.07444741
0.077335894,0.84533125,0.077332854
0.065589,0.8691691,0.06524187
0.123595566,0.45724225,0.41916218
0.09314328,0.8136915,0.09316517
0.06333739,0.87334365,0.063318975
0.36741197,0.550406,0.08218206
0.10613626,0.7877322,0.106131524
0.08020395,0.83961904,0.08017695
0.094562784,0.81087774,0.09455952
0.11000032,0.7800313,0.109968364
0.10539648,0.7892399,0.10536364
0.10478617,0.79043263,0.1047812
0.082893126,0.8342192,0.08288764
0.08551668,0.8289757,0.08550769
0.10543888,0.78912395,0.10543718
0.09163346,0.81673443,0.091632135
0.109139174,0.78172755,0.10913331
0.12062363,0.59687155,0.28250477
0.11400464,0.77265024,0.11334505
0.09187844,0.81632894,0.09179261
0.058869533,0.8823775,0.05875299
0.052072525,0.8959279,0.051999632
0.05371332,0.892646,0.053640634
0.04870566,0.902633,0.048661266
0.10717009,0.7856627,0.10716726
0.10092709,0.7981604,0.10091251
0.09330213,0.8134041,0.09329378
0.063206576,0.87359613,0.06319723
0.09438592,0.81123173,0.09438233
0.05954522,0.8808915,0.059563287
0.122005604,0.7561321,0.12186236
0.089470655,0.81741184,0.09311751
0.10675472,0.78649116,0.106754065
0.07198567,0.8559905,0.07202384
0.1258078,0.7483854,0.12580681
0.10361327,0.79279804,0.10358869
0.041546382,0.9169505,0.0415032
0.053561825,0.89286655,0.05357161
0.0933563,0.8132914,0.09335228
0.09526218,0.8095615,0.09517636
0.10438465,0.7912308,0.10438457
0.052004296,0.89608943,0.051906202
0.08325887,0.8334838,0.083257295
0.122689396,0.7546389,0.12267176
0.099059485,0.801883,0.09905752
0.1118796,0.77624106,0.11187934
0.086055696,0.8278897,0.0860547
0.07493885,0.85017943,0.074881755
0.0851888,0.8296489,0.08516229
0.10683033,0.78633416,0.106835485
0.085646,0.82870644,0.08564755
0.09472577,0.8105475,0.094726786
0.07238379,0.8552419,0.072374314
0.07827941,0.8434211,0.07829944
0.06945432,0.861101,0.069444716
0.10712611,0.78574735,0.10712658
0.07006392,0.85987633,0.070059784
0.057931595,0.882229,0.0598394
0.08546073,0.8291107,0.085428596
0.0942897,0.8114204,0.09428987
0.09835288,0.8033021,0.09834505
0.11423758,0.7715274,0.114235066
0.072507985,0.85504615,0.07244592
0.11471459,0.7707375,0.11454791
0.087438636,0.82512707,0.08743425
0.11578094,0.76844096,0.11577805
0.052652802,0.8947876,0.05255965
0.11137903,0.77725065,0.11137033
0.08979178,0.82041687,0.089791365
0.10663863,0.7867227,0.10663871
0.10620102,0.7875979,0.10620106
0.113374576,0.7732543,0.11337111
0.059783403,0.8804616,0.05975506
0.101855375,0.7963009,0.10184372
0.10534413,0.7893131,0.105342776
0.106126785,0.78774685,0.10612642
0.105347164,0.7893053,0.105347484
0.07566946,0.848669,0.07566158
0.0952132,0.80956143,0.0952254
0.11016633,0.3995327,0.49030092
0.070739076,0.8585191,0.07074181
0.078440934,0.84311986,0.07843923
0.096639276,0.806734,0.09662674
0.058360245,0.8832985,0.05834119
0.07998239,0.84016055,0.079856984
0.094428174,0.8112261,0.094345696
0.08374392,0.83251,0.083746076
0.09348179,0.81304115,0.09347705
0.10834152,0.78332037,0.10833807
0.08549245,0.829052,0.08545557
0.07838791,0.8432534,0.07835869
0.106712714,0.7866468,0.10664049
0.2746646,0.63034564,0.09498973
0.10724936,0.78561014,0.10714046
0.055706926,0.8885704,0.05572265
0.08816347,0.8236789,0.088157654
0.101210736,0.7975845,0.10120477
0.08265056,0.8348464,0.082503095
0.05387233,0.8923944,0.053733226
0.09542568,0.8091613,0.09541301
0.031241208,0.9376363,0.031122481
0.05086871,0.8983466,0.050784677
0.110567085,0.7788716,0.11056135
0.09004837,0.8193431,0.09060855
0.051894475,0.8962812,0.05182432
0.073573716,0.8529303,0.07349594
0.09386084,0.8122784,0.093860745
0.11316852,0.7736622,0.11316928
0.10939786,0.7812147,0.10938746
0.07966676,0.84076846,0.07956472
0.09299448,0.81401145,0.09299409
0.099354506,0.8012907,0.09935476
0.07134414,0.8573108,0.07134512
0.06895238,0.86217636,0.06887133
0.08698596,0.82605314,0.08696091
0.058862012,0.882285,0.058853015
0.055076353,0.8900101,0.054913513
0.14558108,0.7088419,0.14557695
0.06297196,0.87407357,0.06295448
0.028156117,0.9403716,0.031472288
0.098907046,0.8022161,0.09887687
0.077488974,0.84502494,0.077486
0.08947622,0.8210471,0.089476615
0.08088233,0.838211,0.08090669
0.10408092,0.21826209,0.677657
0.09797216,0.2775248,0.6245031
0.09530062,0.8092954,0.09540394
0.12078132,0.758436,0.12078268
0.083607554,0.83284986,0.08354251
0.048036523,0.9039344,0.04802906
0.08967522,0.8206509,0.08967394
0.09547045,0.80905986,0.09546972
0.07836141,0.84327936,0.078359246
0.102398545,0.79532486,0.102276616
0.08591377,0.8281724,0.08591378
0.08298722,0.83398813,0.083024606
0.09880211,0.80236036,0.098837554
0.061955348,0.8760944,0.06195021
0.057518624,0.8851214,0.057359975
0.09593485,0.80813015,0.09593498
0.099514194,0.8009667,0.099519156
0.061555617,0.87694514,0.06149919
0.09357291,0.8128537,0.093573436
0.10509412,0.7898123,0.10509353
0.06314438,0.87374216,0.06311346
0.052730672,0.89457685,0.052692436
0.1069862,0.78602487,0.10698891
0.08276068,0.83461356,0.08262572
0.05606271,0.88801926,0.055918016
0.13178587,0.7364347,0.13177937
0.08711696,0.8259113,0.08697175
0.10154722,0.7969112,0.101541616
0.05236482,0.895276,0.05235912
0.088098876,0.8238088,0.08809229
0.048824444,0.9024176,0.048757978
0.0844107,0.8313206,0.0842687
0.0993439,0.8013127,0.09934341
0.05072027,0.89858764,0.050692055
0.074229,0.85158306,0.07418792
0.10582987,0.7883578,0.10581234
0.099258244,0.8014842,0.09925755
0.12549798,0.74900436,0.1254976
0.027230194,0.9456379,0.027131883
0.09588909,0.8082237,0.09588714
0.07381061,0.8523769,0.0738125
0.05909817,0.88189214,0.05900962
0.05574981,0.888531,0.055719227
0.056306604,0.88738936,0.05630394
0.077941544,0.8441295,0.07792896
0.06204141,0.87617224,0.06178629
0.43671018,0.43781805,0.12547179
0.09351431,0.8124339,0.09405173
0.055506982,0.8889982,0.055494767
0.089419164,0.82118034,0.08940051
0.08682438,0.8263571,0.08681848
0.09302168,0.8139694,0.0930089
0.099312685,0.80137336,0.099314
0.1045134,0.79096746,0.1045191
0.08043758,0.83913213,0.0804303
0.08507199,0.829856,0.0850721
0.09137761,0.8172821,0.091340296
0.095435806,0.80917984,0.09538433
0.12594448,0.74810565,0.12594979
0.10495635,0.444863,0.45018068
0.09928572,0.8014289,0.09928535
0.052408442,0.8949971,0.05259439
0.106441274,0.78711826,0.10644052
0.06536995,0.8693132,0.06531692
0.09224309,0.81566364,0.0920933
0.06554758,0.868909,0.065543436
0.061605513,0.8244956,0.11389891
0.05635047,0.8875734,0.056076113
0.10358253,0.7928207,0.103596784
0.11428485,0.77142787,0.11428733
0.05672952,0.88663197,0.056638524
0.0952264,0.8095466,0.095227025
0.083282515,0.83343977,0.08327766
0.056176677,0.88777006,0.056053247
0.05317856,0.8935666,0.05325482
0.069848984,0.86030227,0.069848746
0.10406536,0.79186964,0.10406501
0.08407421,0.8317056,0.0842203
0.32695913,0.6208511,0.05218981
0.053101793,0.89384437,0.053053774
0.05997721,0.8800493,0.059973568
0.08549959,0.8290148,0.08548569
0.11479173,0.7704191,0.114789106
0.0723293,0.85535747,0.0723133
0.12433564,0.7513327,0.12433174
0.061731704,0.87655824,0.06171003
0.101708665,0.79669917,0.10159219
0.10018707,0.7996284,0.10018456
0.08784051,0.8243084,0.08785107
0.0841548,0.8316893,0.08415595
0.11379203,0.7725954,0.113612555
0.0662061,0.8676261,0.066167854
0.09322078,0.813559,0.09322024
0.10644948,0.41546842,0.47808215
0.047764435,0.9044839,0.047751617
0.05698364,0.8859901,0.057026304
0.10240025,0.7951931,0.10240669
0.10697323,0.7860509,0.10697587
0.09371811,0.81257015,0.09371173
0.10282833,0.7943707,0.10280096
0.05176499,0.8965079,0.05172709
0.101537086,0.7969268,0.10153607
0.11328574,0.77343184,0.11328244
0.10039225,0.7993468,0.10026094
0.10877011,0.7824644,0.10876553
0.08999243,0.820016,0.089991555
0.10617862,0.78763795,0.10618338
0.3469819,0.5392048,0.11381326
0.06799324,0.86413777,0.067868955
0.09675086,0.8068546,0.09639448
0.06330763,0.8733903,0.06330202
0.088017106,0.8239621,0.08802074
0.054153368,0.89322096,0.052625712
0.056963276,0.8861942,0.056842413
0.057537645,0.8849491,0.057513285
0.11289785,0.77420026,0.112901874
0.09767618,0.8046821,0.09764167
0.08700131,0.8260014,0.086997285
0.08574689,0.828508,0.08574511
0.09618111,0.80764616,0.09617273
0.1044337,0.79113525,0.104431026
0.07531204,0.84936535,0.07532253
0.099906236,0.80032796,0.09976577
0.051880438,0.8977528,0.050366703
0.09698541,0.7905961,0.11241848
0.112970226,0.7741083,0.11292147
0.14111337,0.7177815,0.14110512
0.11561217,0.76897055,0.11541729
0.08760894,0.8244154,0.087975696
0.06435886,0.87127894,0.06436221
0.04794654,0.90412426,0.047929145
0.09649445,0.80713814,0.096367404
0.091021106,0.81796044,0.09101844
0.08832285,0.82337666,0.08830047
0.065453015,0.8690988,0.06544817
0.105031274,0.7899475,0.105021186
0.060518198,0.8789491,0.060532685
0.30242708,0.59834564,0.09922727
0.119833924,0.7603503,0.11981584
0.10068949,0.798623,0.10068752
0.050155662,0.89968175,0.050162576
0.09690968,0.8061822,0.0969081
0.07128943,0.8574438,0.0712667
0.0817645,0.836608,0.081627525
0.07456408,0.85087174,0.07456421
0.10056931,0.7988623,0.100568414
0.07342723,0.8531547,0.07341801
0.124370754,0.7512552,0.124373965
0.066524215,0.8669614,0.06651439
0.1140416,0.77191824,0.114040166
0.095693596,0.8086156,0.09569071
0.08253675,0.834929,0.082534246
0.023820851,0.94957316,0.026606018
0.09633872,0.8073305,0.096330844
0.08992635,0.8202558,0.08981783
0.056719996,0.8864552,0.056824807
0.091022424,0.8179651,0.09101251
0.06672613,0.8666107,0.0666632
0.10538251,0.789234,0.10538351
0.061918464,0.8800154,0.058066152
0.10045677,0.7990842,0.100459054
0.09456904,0.81086093,0.09457002
0.10707897,0.7858196,0.10710142
0.050771937,0.89860606,0.050622035
0.09881331,0.8023842,0.0988025
0.09662298,0.80676544,0.09661155
0.087769665,0.82464135,0.08758899
0.074936956,0.85005134,0.07501178
0.07448147,0.85102767,0.07449088
0.09319793,0.81360835,0.09319371
0.10213624,0.7957267,0.1021371
0.09958564,0.80082923,0.09958513
0.10531736,0.78936505,0.105317615
0.091615684,0.8167994,0.091584936
0.08843971,0.8231971,0.088363156
0.07230357,0.85539705,0.07229937
0.09261996,0.8149318,0.09244824
0.09089187,0.81822264,0.09088549
0.056658234,0.8867203,0.056621492
0.06009443,0.8798505,0.060055
0.079390965,0.8412763,0.079332754
0.11671225,0.7667378,0.116550006
0.055760074,0.88859195,0.055648014
0.08378521,0.8324642,0.08375053
0.05350154,0.893069,0.05342941
0.08375655,0.8325366,0.083706826
0.1234149,0.75318563,0.12339946
0.055679798,0.88864535,0.05567487
0.105619244,0.7887618,0.10561899
0.07241864,0.8551653,0.07241606
0.069358364,0.86127955,0.06936214
0.102345526,0.7953313,0.10232322
0.1064963,0.78702,0.1064837
0.08342509,0.8331519,0.08342302
0.11267577,0.7746489,0.112675324
0.10137629,0.79724807,0.1013757
0.061206497,0.87774056,0.061052922
0.071985774,0.8560736,0.07194056
0.06434541,0.8713207,0.06433391
0.09226254,0.81549937,0.09223812
0.101742774,0.23548849,0.6627687
